State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Karnataka,KOPPAL,2004,Whole Year ,Banana,3657,12445
Karnataka,KOPPAL,2004,Whole Year ,Coconut ,344,16570.48
Karnataka,KOPPAL,2004,Whole Year ,Coriander,824,144
Karnataka,KOPPAL,2004,Whole Year ,Dry chillies,561,550
Karnataka,KOPPAL,2004,Whole Year ,Onion,960,7733
Karnataka,KOPPAL,2004,Whole Year ,Potato,3,50
Karnataka,KOPPAL,2005,Kharif     ,Bajra,94687,101389
Karnataka,KOPPAL,2005,Kharif     ,Dry chillies,500,364
Karnataka,KOPPAL,2005,Kharif     ,Groundnut,29315,14847
Karnataka,KOPPAL,2005,Kharif     ,Jowar,16182,22990
Karnataka,KOPPAL,2005,Kharif     ,Onion,675,3761
Karnataka,KOPPAL,2005,Kharif     ,Rice,41650,134083
Karnataka,KOPPAL,2005,Rabi       ,Dry chillies,167,271
Karnataka,KOPPAL,2005,Rabi       ,Groundnut,15624,10553
Karnataka,KOPPAL,2005,Rabi       ,Jowar,34012,19205
Karnataka,KOPPAL,2005,Rabi       ,Onion,690,7153
Karnataka,KOPPAL,2005,Rabi       ,Wheat,7681,3445
Karnataka,KOPPAL,2005,Summer     ,Dry chillies,240,633
Karnataka,KOPPAL,2005,Summer     ,Jowar,126,138
Karnataka,KOPPAL,2005,Summer     ,Onion,229,3916
Karnataka,KOPPAL,2005,Summer     ,Rice,37213,135541
Karnataka,KOPPAL,2005,Whole Year ,Banana,376,4119
Karnataka,KOPPAL,2005,Whole Year ,Coconut ,980,4673
Karnataka,KOPPAL,2005,Whole Year ,Coriander,812,141
Karnataka,KOPPAL,2005,Whole Year ,Turmeric,6,32
Karnataka,KOPPAL,2006,Kharif     ,Bajra,69097,16612
Karnataka,KOPPAL,2006,Kharif     ,Groundnut,19135,2786
Karnataka,KOPPAL,2006,Kharif     ,Jowar,15937,10329
Karnataka,KOPPAL,2006,Kharif     ,Rice,39882,141720
Karnataka,KOPPAL,2006,Rabi       ,Groundnut,13175,8198
Karnataka,KOPPAL,2006,Rabi       ,Jowar,32385,3232
Karnataka,KOPPAL,2006,Rabi       ,Wheat,4923,764
Karnataka,KOPPAL,2006,Summer     ,Jowar,285,298
Karnataka,KOPPAL,2006,Summer     ,Rice,36314,98424
Karnataka,KOPPAL,2006,Whole Year ,Banana,368,15238
Karnataka,KOPPAL,2006,Whole Year ,Coconut ,628,2995
Karnataka,KOPPAL,2006,Whole Year ,Dry chillies,840,1664
Karnataka,KOPPAL,2006,Whole Year ,Onion,1028,6512
Karnataka,KOPPAL,2007,Kharif     ,Bajra,72360,61349
Karnataka,KOPPAL,2007,Kharif     ,Dry chillies,712,641
Karnataka,KOPPAL,2007,Kharif     ,Groundnut,18185,11649
Karnataka,KOPPAL,2007,Kharif     ,Jowar,23805,26647
Karnataka,KOPPAL,2007,Kharif     ,Onion,3257,19416
Karnataka,KOPPAL,2007,Kharif     ,Rice,38476,145069
Karnataka,KOPPAL,2007,Rabi       ,Dry chillies,533,930
Karnataka,KOPPAL,2007,Rabi       ,Groundnut,13716,11844
Karnataka,KOPPAL,2007,Rabi       ,Jowar,44010,50603
Karnataka,KOPPAL,2007,Rabi       ,Onion,2317,19509
Karnataka,KOPPAL,2007,Rabi       ,Wheat,8876,4599
Karnataka,KOPPAL,2007,Summer     ,Dry chillies,203,687
Karnataka,KOPPAL,2007,Summer     ,Jowar,382,899
Karnataka,KOPPAL,2007,Summer     ,Onion,375,3168
Karnataka,KOPPAL,2007,Summer     ,Rice,36714,136130
Karnataka,KOPPAL,2007,Whole Year ,Banana,870,37339
Karnataka,KOPPAL,2007,Whole Year ,Coconut ,585,2979
Karnataka,KOPPAL,2007,Whole Year ,Coriander,174,61
Karnataka,KOPPAL,2007,Whole Year ,Sugarcane,916,77448
Karnataka,KOPPAL,2008,Kharif     ,Bajra,64697,35840
Karnataka,KOPPAL,2008,Kharif     ,Dry chillies,730,678
Karnataka,KOPPAL,2008,Kharif     ,Groundnut,23118,12154
Karnataka,KOPPAL,2008,Kharif     ,Jowar,11105,10755
Karnataka,KOPPAL,2008,Kharif     ,Onion,919,3477
Karnataka,KOPPAL,2008,Kharif     ,Rice,40332,149430.06
Karnataka,KOPPAL,2008,Rabi       ,Dry chillies,738,1251
Karnataka,KOPPAL,2008,Rabi       ,Groundnut,18791,13424
Karnataka,KOPPAL,2008,Rabi       ,Jowar,45576,26763
Karnataka,KOPPAL,2008,Rabi       ,Onion,925,6177
Karnataka,KOPPAL,2008,Rabi       ,Wheat,8193,3785
Karnataka,KOPPAL,2008,Summer     ,Dry chillies,166,545
Karnataka,KOPPAL,2008,Summer     ,Jowar,622,769
Karnataka,KOPPAL,2008,Summer     ,Onion,189,806
Karnataka,KOPPAL,2008,Summer     ,Rice,34891,114654
Karnataka,KOPPAL,2008,Whole Year ,Banana,1281,23577
Karnataka,KOPPAL,2008,Whole Year ,Coconut ,595,4076
Karnataka,KOPPAL,2008,Whole Year ,Coriander,452,244
Karnataka,KOPPAL,2008,Whole Year ,Sugarcane,417,36050
Karnataka,KOPPAL,2009,Kharif     ,Bajra,56210,18512
Karnataka,KOPPAL,2009,Kharif     ,Groundnut,22986,7712
Karnataka,KOPPAL,2009,Kharif     ,Jowar,12583,8992
Karnataka,KOPPAL,2009,Kharif     ,Onion,843,2977
Karnataka,KOPPAL,2009,Kharif     ,Rice,37107,114920.38
Karnataka,KOPPAL,2009,Rabi       ,Dry chillies,767,2573
Karnataka,KOPPAL,2009,Rabi       ,Groundnut,25107,18032
Karnataka,KOPPAL,2009,Rabi       ,Jowar,43766,22063
Karnataka,KOPPAL,2009,Rabi       ,Onion,1014,5723
Karnataka,KOPPAL,2009,Rabi       ,Wheat,11267,5324
Karnataka,KOPPAL,2009,Summer     ,Dry chillies,158,728
Karnataka,KOPPAL,2009,Summer     ,Jowar,1527,1693
Karnataka,KOPPAL,2009,Summer     ,Onion,201,1534
Karnataka,KOPPAL,2009,Summer     ,Rice,36848,130501
Karnataka,KOPPAL,2009,Whole Year ,Banana,1183,50410
Karnataka,KOPPAL,2009,Whole Year ,Coconut ,618,4394
Karnataka,KOPPAL,2009,Whole Year ,Sugarcane,334,32047
Karnataka,KOPPAL,2010,Kharif     ,Bajra,66897,82512
Karnataka,KOPPAL,2010,Kharif     ,Dry chillies,770,1997
Karnataka,KOPPAL,2010,Kharif     ,Groundnut,22818,18681
Karnataka,KOPPAL,2010,Kharif     ,Jowar,11143,18498
Karnataka,KOPPAL,2010,Kharif     ,Onion,948,5306
Karnataka,KOPPAL,2010,Kharif     ,Rice,41275,170981
Karnataka,KOPPAL,2010,Rabi       ,Dry chillies,760,3430
Karnataka,KOPPAL,2010,Rabi       ,Groundnut,24183,22836
Karnataka,KOPPAL,2010,Rabi       ,Jowar,48522,32396
Karnataka,KOPPAL,2010,Rabi       ,Onion,982,5578
Karnataka,KOPPAL,2010,Rabi       ,Wheat,9156,5958
Karnataka,KOPPAL,2010,Summer     ,Dry chillies,166,505
Karnataka,KOPPAL,2010,Summer     ,Jowar,1413,1756
Karnataka,KOPPAL,2010,Summer     ,Onion,242,2575
Karnataka,KOPPAL,2010,Summer     ,Rice,36859,152810
Karnataka,KOPPAL,2010,Whole Year ,Banana,1279,75163
Karnataka,KOPPAL,2010,Whole Year ,Coconut ,629,6013
Karnataka,KOPPAL,2010,Whole Year ,Sugarcane,403,39051
Karnataka,KOPPAL,2011,Kharif     ,Bajra,65874,75586
Karnataka,KOPPAL,2011,Kharif     ,Dry chillies,774,625
Karnataka,KOPPAL,2011,Kharif     ,Groundnut,18007,15435
Karnataka,KOPPAL,2011,Kharif     ,Jowar,7293,9105
Karnataka,KOPPAL,2011,Kharif     ,Onion,3821,14861
Karnataka,KOPPAL,2011,Kharif     ,Rice,42421,161960
Karnataka,KOPPAL,2011,Rabi       ,Dry chillies,650,1659
Karnataka,KOPPAL,2011,Rabi       ,Groundnut,23893,18022
Karnataka,KOPPAL,2011,Rabi       ,Jowar,23217,5545
Karnataka,KOPPAL,2011,Rabi       ,Onion,863,3616
Karnataka,KOPPAL,2011,Rabi       ,Wheat,4424,1621
Karnataka,KOPPAL,2011,Summer     ,Dry chillies,222,777
Karnataka,KOPPAL,2011,Summer     ,Jowar,1053,1590
Karnataka,KOPPAL,2011,Summer     ,Onion,225,1386
Karnataka,KOPPAL,2011,Summer     ,Rice,33652,115410
Karnataka,KOPPAL,2011,Whole Year ,Banana,1425,97498
Karnataka,KOPPAL,2011,Whole Year ,Coconut ,652,6482
Karnataka,KOPPAL,2011,Whole Year ,Sugarcane,1225,111720
Karnataka,KOPPAL,2012,Kharif     ,Bajra,71347,97196
Karnataka,KOPPAL,2012,Kharif     ,Dry chillies,790,724
Karnataka,KOPPAL,2012,Kharif     ,Groundnut,10639,6559
Karnataka,KOPPAL,2012,Kharif     ,Jowar,3067,4443
Karnataka,KOPPAL,2012,Kharif     ,Onion,3821,25141
Karnataka,KOPPAL,2012,Kharif     ,Rice,41047,131451
Karnataka,KOPPAL,2012,Rabi       ,Dry chillies,655,1623
Karnataka,KOPPAL,2012,Rabi       ,Jowar,52338,50666
Karnataka,KOPPAL,2012,Rabi       ,Onion,863,4542
Karnataka,KOPPAL,2012,Rabi       ,Wheat,6540,3945
Karnataka,KOPPAL,2012,Summer     ,Dry chillies,166,469
Karnataka,KOPPAL,2012,Summer     ,Groundnut,21722,10937
Karnataka,KOPPAL,2012,Summer     ,Jowar,2226,2789
Karnataka,KOPPAL,2012,Summer     ,Onion,242,1373
Karnataka,KOPPAL,2012,Summer     ,Rice,35833,133102
Karnataka,KOPPAL,2012,Whole Year ,Coconut ,652,6419
Karnataka,KOPPAL,2012,Whole Year ,Sugarcane,2100,175560
Karnataka,KOPPAL,2013,Kharif     ,Bajra,59563,99363
Karnataka,KOPPAL,2013,Kharif     ,Dry chillies,811,899
Karnataka,KOPPAL,2013,Kharif     ,Groundnut,13048,11627
Karnataka,KOPPAL,2013,Kharif     ,Jowar,3807,8767
Karnataka,KOPPAL,2013,Kharif     ,Onion,3906,38224
Karnataka,KOPPAL,2013,Kharif     ,Rice,39740,134099
Karnataka,KOPPAL,2013,Rabi       ,Dry chillies,713,1351
Karnataka,KOPPAL,2013,Rabi       ,Jowar,31314,25822
Karnataka,KOPPAL,2013,Rabi       ,Onion,910,6020
Karnataka,KOPPAL,2013,Rabi       ,Wheat,6985,5932
Karnataka,KOPPAL,2013,Summer     ,Dry chillies,191,508
Karnataka,KOPPAL,2013,Summer     ,Groundnut,20324,17396
Karnataka,KOPPAL,2013,Summer     ,Jowar,490,1001
Karnataka,KOPPAL,2013,Summer     ,Onion,237,1861
Karnataka,KOPPAL,2013,Summer     ,Rice,36137,128944
Karnataka,KOPPAL,2013,Whole Year ,Coconut ,696,5522
Karnataka,KOPPAL,2013,Whole Year ,Sugarcane,2593,231555
Karnataka,KOPPAL,2014,Kharif     ,Bajra,51338,88910
Karnataka,KOPPAL,2014,Kharif     ,Dry chillies,3999,4525
Karnataka,KOPPAL,2014,Kharif     ,Groundnut,13360,10750
Karnataka,KOPPAL,2014,Kharif     ,Jowar,2385,4420
Karnataka,KOPPAL,2014,Kharif     ,Onion,4178,45458
Karnataka,KOPPAL,2014,Kharif     ,Rice,39439,145559
Karnataka,KOPPAL,2014,Rabi       ,Dry chillies,591,1109
Karnataka,KOPPAL,2014,Rabi       ,Jowar,33480,43161
Karnataka,KOPPAL,2014,Rabi       ,Onion,257,1409
Karnataka,KOPPAL,2014,Rabi       ,Wheat,6356,8164
Karnataka,KOPPAL,2014,Summer     ,Dry chillies,204,393
Karnataka,KOPPAL,2014,Summer     ,Groundnut,21705,19197
Karnataka,KOPPAL,2014,Summer     ,Jowar,472,998
Karnataka,KOPPAL,2014,Summer     ,Onion,215,1055
Karnataka,KOPPAL,2014,Summer     ,Rice,35716,95208
Karnataka,KOPPAL,2014,Whole Year ,Coconut ,812,7246
Karnataka,KOPPAL,2014,Whole Year ,Coriander,1225,415
Karnataka,KOPPAL,2014,Whole Year ,Sugarcane,2383,217330
Karnataka,MYSORE,1997,Kharif     ,Bajra,365,161
Karnataka,MYSORE,1997,Kharif     ,Dry chillies,3097,768
Karnataka,MYSORE,1997,Kharif     ,Dry ginger,62,80
Karnataka,MYSORE,1997,Kharif     ,Groundnut,36156,36705
Karnataka,MYSORE,1997,Kharif     ,Jowar,39698,35995
Karnataka,MYSORE,1997,Kharif     ,Paddy,105069,459876
Karnataka,MYSORE,1997,Kharif     ,Ragi,90302,133034
Karnataka,MYSORE,1997,Kharif     ,Rice,105069,306717
Karnataka,MYSORE,1997,Rabi       ,Dry chillies,207,272
Karnataka,MYSORE,1997,Rabi       ,Groundnut,1466,2153
Karnataka,MYSORE,1997,Rabi       ,Jowar,1026,462
Karnataka,MYSORE,1997,Rabi       ,Paddy,817,2649
Karnataka,MYSORE,1997,Rabi       ,Ragi,6089,7875
Karnataka,MYSORE,1997,Rabi       ,Rice,817,1767
Karnataka,MYSORE,1997,Rabi       ,Wheat,4,4
Karnataka,MYSORE,1997,Summer     ,Jowar,490,1208
Karnataka,MYSORE,1997,Summer     ,Paddy,20560,85453
Karnataka,MYSORE,1997,Summer     ,Ragi,4857,8407
Karnataka,MYSORE,1997,Summer     ,Rice,20560,56994
Karnataka,MYSORE,1997,Whole Year ,Cardamom,16,1
Karnataka,MYSORE,1997,Whole Year ,Coriander,870,86
Karnataka,MYSORE,1997,Whole Year ,Garlic,98,201
Karnataka,MYSORE,1997,Whole Year ,Sugarcane,19349,2058734
Karnataka,MYSORE,1997,Whole Year ,Turmeric,2316,15147
Karnataka,MYSORE,1998,Kharif     ,Bajra,6,3
Karnataka,MYSORE,1998,Kharif     ,Dry ginger,140,1830
Karnataka,MYSORE,1998,Kharif     ,Groundnut,10799,12051
Karnataka,MYSORE,1998,Kharif     ,Jowar,15239,16502
Karnataka,MYSORE,1998,Kharif     ,Onion,12,54
Karnataka,MYSORE,1998,Kharif     ,Potato,28,309
Karnataka,MYSORE,1998,Kharif     ,Ragi,71644,115488
Karnataka,MYSORE,1998,Kharif     ,Rice,95399,291632
Karnataka,MYSORE,1998,Kharif     ,Soyabean,8,9
Karnataka,MYSORE,1998,Rabi       ,Groundnut,991,1098
Karnataka,MYSORE,1998,Rabi       ,Jowar,1130,777
Karnataka,MYSORE,1998,Rabi       ,Ragi,10701,14587
Karnataka,MYSORE,1998,Rabi       ,Rice,612,1336
Karnataka,MYSORE,1998,Summer     ,Jowar,1123,2979
Karnataka,MYSORE,1998,Summer     ,Ragi,1325,3085
Karnataka,MYSORE,1998,Summer     ,Rice,13655,40058
Karnataka,MYSORE,1998,Whole Year ,Coconut ,11821,42095
Karnataka,MYSORE,1998,Whole Year ,Coriander,639,63
Karnataka,MYSORE,1998,Whole Year ,Dry chillies,2000,564
Karnataka,MYSORE,1998,Whole Year ,Turmeric,331,1092
Karnataka,MYSORE,1999,Kharif     ,Bajra,52,29
Karnataka,MYSORE,1999,Kharif     ,Dry ginger,145,1893
Karnataka,MYSORE,1999,Kharif     ,Groundnut,9189,5646
Karnataka,MYSORE,1999,Kharif     ,Jowar,18560,20711
Karnataka,MYSORE,1999,Kharif     ,Ragi,55044,59440
Karnataka,MYSORE,1999,Kharif     ,Rice,91444,264324
Karnataka,MYSORE,1999,Kharif     ,Soyabean,16,15
Karnataka,MYSORE,1999,Rabi       ,Groundnut,645,708
Karnataka,MYSORE,1999,Rabi       ,Jowar,1081,744
Karnataka,MYSORE,1999,Rabi       ,Ragi,16415,18860
Karnataka,MYSORE,1999,Rabi       ,Rice,1687,3438
Karnataka,MYSORE,1999,Summer     ,Jowar,186,427
Karnataka,MYSORE,1999,Summer     ,Ragi,1442,2406
Karnataka,MYSORE,1999,Summer     ,Rice,17520,47691
Karnataka,MYSORE,1999,Whole Year ,Banana,976,20468
Karnataka,MYSORE,1999,Whole Year ,Coconut ,11281,40172
Karnataka,MYSORE,1999,Whole Year ,Coriander,630,62
Karnataka,MYSORE,1999,Whole Year ,Dry chillies,986,1100
Karnataka,MYSORE,1999,Whole Year ,Onion,8,47
Karnataka,MYSORE,1999,Whole Year ,Sugarcane,11118,1288576
Karnataka,MYSORE,1999,Whole Year ,Turmeric,572,1928
Karnataka,MYSORE,2000,Kharif     ,Bajra,21,15
Karnataka,MYSORE,2000,Kharif     ,Dry ginger,399,5210
Karnataka,MYSORE,2000,Kharif     ,Groundnut,6818,6483
Karnataka,MYSORE,2000,Kharif     ,Jowar,13556,11948
Karnataka,MYSORE,2000,Kharif     ,Ragi,63305,102662
Karnataka,MYSORE,2000,Kharif     ,Rice,91522,275479
Karnataka,MYSORE,2000,Kharif     ,Soyabean,43,45
Karnataka,MYSORE,2000,Rabi       ,Groundnut,486,534
Karnataka,MYSORE,2000,Rabi       ,Jowar,1171,899
Karnataka,MYSORE,2000,Rabi       ,Ragi,9616,10852
Karnataka,MYSORE,2000,Rabi       ,Rice,1179,2356
Karnataka,MYSORE,2000,Summer     ,Jowar,286,581
Karnataka,MYSORE,2000,Summer     ,Ragi,1670,3311
Karnataka,MYSORE,2000,Summer     ,Rice,16308,46416
Karnataka,MYSORE,2000,Whole Year ,Banana,1409,30423
Karnataka,MYSORE,2000,Whole Year ,Coconut ,12512,44556
Karnataka,MYSORE,2000,Whole Year ,Coriander,15,1
Karnataka,MYSORE,2000,Whole Year ,Dry chillies,1894,1838
Karnataka,MYSORE,2000,Whole Year ,Onion,15,80
Karnataka,MYSORE,2000,Whole Year ,Potato,30,282
Karnataka,MYSORE,2000,Whole Year ,Sugarcane,8964,698296
Karnataka,MYSORE,2000,Whole Year ,Turmeric,827,2918
Karnataka,MYSORE,2001,Kharif     ,Dry ginger,1320,17237
Karnataka,MYSORE,2001,Kharif     ,Groundnut,7817,6958
Karnataka,MYSORE,2001,Kharif     ,Jowar,13458,9029
Karnataka,MYSORE,2001,Kharif     ,Ragi,66135,109676
Karnataka,MYSORE,2001,Kharif     ,Rice,102365,327885
Karnataka,MYSORE,2001,Kharif     ,Soyabean,67,56
Karnataka,MYSORE,2001,Rabi       ,Jowar,991,747
Karnataka,MYSORE,2001,Rabi       ,Ragi,12642,17457
Karnataka,MYSORE,2001,Rabi       ,Rice,176,436
Karnataka,MYSORE,2001,Summer     ,Ragi,756,1159
Karnataka,MYSORE,2001,Summer     ,Rice,12254,33574
Karnataka,MYSORE,2001,Whole Year ,Coconut ,18765,50122
Karnataka,MYSORE,2001,Whole Year ,Coriander,217,21
Karnataka,MYSORE,2001,Whole Year ,Dry chillies,1666,1573
Karnataka,MYSORE,2001,Whole Year ,Onion,5,21
Karnataka,MYSORE,2001,Whole Year ,Potato,50,448
Karnataka,MYSORE,2001,Whole Year ,Sugarcane,11009,983104
Karnataka,MYSORE,2001,Whole Year ,Turmeric,691,2594
Karnataka,MYSORE,2002,Kharif     ,Dry ginger,1105,14429
Karnataka,MYSORE,2002,Kharif     ,Groundnut,6041,4563
Karnataka,MYSORE,2002,Kharif     ,Jowar,10366,4464
Karnataka,MYSORE,2002,Kharif     ,Ragi,47217,45080
Karnataka,MYSORE,2002,Kharif     ,Rice,80233,217716
Karnataka,MYSORE,2002,Rabi       ,Groundnut,255,333
Karnataka,MYSORE,2002,Rabi       ,Jowar,1474,1059
Karnataka,MYSORE,2002,Rabi       ,Ragi,23032,19920
Karnataka,MYSORE,2002,Rabi       ,Rice,627,1309
Karnataka,MYSORE,2002,Summer     ,Jowar,92,127
Karnataka,MYSORE,2002,Summer     ,Ragi,654,751
Karnataka,MYSORE,2002,Summer     ,Rice,2487,6355
Karnataka,MYSORE,2002,Whole Year ,Banana,1579,32041
Karnataka,MYSORE,2002,Whole Year ,Citrus Fruit,2,35
Karnataka,MYSORE,2002,Whole Year ,Coconut ,19801,52889
Karnataka,MYSORE,2002,Whole Year ,Coriander,34,3
Karnataka,MYSORE,2002,Whole Year ,Dry chillies,1484,1634
Karnataka,MYSORE,2002,Whole Year ,Mango,4004,18639
Karnataka,MYSORE,2002,Whole Year ,Onion,5,17
Karnataka,MYSORE,2002,Whole Year ,Potato,52,104
Karnataka,MYSORE,2002,Whole Year ,Sugarcane,13048,1351120
Karnataka,MYSORE,2002,Whole Year ,Tomato,1785,20801
Karnataka,MYSORE,2002,Whole Year ,Turmeric,428,2009
Karnataka,MYSORE,2003,Kharif     ,Dry ginger,386,5040
Karnataka,MYSORE,2003,Kharif     ,Groundnut,4965,2933
Karnataka,MYSORE,2003,Kharif     ,Jowar,10369,4631
Karnataka,MYSORE,2003,Kharif     ,Ragi,61691,74870
Karnataka,MYSORE,2003,Kharif     ,Rice,76564,228647
Karnataka,MYSORE,2003,Rabi       ,Groundnut,43,42
Karnataka,MYSORE,2003,Rabi       ,Jowar,1499,567
Karnataka,MYSORE,2003,Rabi       ,Ragi,14384,3701
Karnataka,MYSORE,2003,Rabi       ,Rice,2484,7363
Karnataka,MYSORE,2003,Summer     ,Jowar,80,190
Karnataka,MYSORE,2003,Summer     ,Ragi,619,736
Karnataka,MYSORE,2003,Summer     ,Rice,2454,9449
Karnataka,MYSORE,2003,Whole Year ,Banana,2085,27931
Karnataka,MYSORE,2003,Whole Year ,Citrus Fruit,4,63
Karnataka,MYSORE,2003,Whole Year ,Coconut ,18005,48092
Karnataka,MYSORE,2003,Whole Year ,Coriander,75,7
Karnataka,MYSORE,2003,Whole Year ,Dry chillies,804,1931
Karnataka,MYSORE,2003,Whole Year ,Mango,3538,10897
Karnataka,MYSORE,2003,Whole Year ,Onion,5,13
Karnataka,MYSORE,2003,Whole Year ,Potato,50,257
Karnataka,MYSORE,2003,Whole Year ,Sugarcane,9849,1253778
Karnataka,MYSORE,2003,Whole Year ,Tomato,1638,14951
Karnataka,MYSORE,2003,Whole Year ,Turmeric,566,4183
Karnataka,MYSORE,2004,Kharif     ,Dry ginger,158,2063
Karnataka,MYSORE,2004,Kharif     ,Groundnut,7168,5640
Karnataka,MYSORE,2004,Kharif     ,Jowar,19079,32450
Karnataka,MYSORE,2004,Kharif     ,Ragi,58102,106653
Karnataka,MYSORE,2004,Kharif     ,Rice,99284,312198.54
Karnataka,MYSORE,2004,Kharif     ,Soyabean,18,11
Karnataka,MYSORE,2004,Rabi       ,Groundnut,735,669
Karnataka,MYSORE,2004,Rabi       ,Jowar,739,369
Karnataka,MYSORE,2004,Rabi       ,Ragi,20819,15766
Karnataka,MYSORE,2004,Rabi       ,Rice,48,162
Karnataka,MYSORE,2004,Summer     ,Jowar,1,1
Karnataka,MYSORE,2004,Summer     ,Ragi,2446,3895
Karnataka,MYSORE,2004,Summer     ,Rice,19148,84113
Karnataka,MYSORE,2004,Whole Year ,Banana,1570,34482
Karnataka,MYSORE,2004,Whole Year ,Coconut ,19404,523519.92
Karnataka,MYSORE,2004,Whole Year ,Coriander,24,2
Karnataka,MYSORE,2004,Whole Year ,Dry chillies,1391,2653
Karnataka,MYSORE,2004,Whole Year ,Onion,5,29
Karnataka,MYSORE,2004,Whole Year ,Potato,15,93
Karnataka,MYSORE,2004,Whole Year ,Turmeric,614,3450
Karnataka,MYSORE,2005,Kharif     ,Dry chillies,525,382
Karnataka,MYSORE,2005,Kharif     ,Groundnut,14357,8771
Karnataka,MYSORE,2005,Kharif     ,Jowar,13295,17122
Karnataka,MYSORE,2005,Kharif     ,Onion,20,111
Karnataka,MYSORE,2005,Kharif     ,Potato,10,33
Karnataka,MYSORE,2005,Kharif     ,Ragi,78192,171342
Karnataka,MYSORE,2005,Kharif     ,Rice,99671,294884
Karnataka,MYSORE,2005,Kharif     ,Soyabean,11,6
Karnataka,MYSORE,2005,Rabi       ,Dry chillies,127,470
Karnataka,MYSORE,2005,Rabi       ,Groundnut,180,152
Karnataka,MYSORE,2005,Rabi       ,Jowar,380,220
Karnataka,MYSORE,2005,Rabi       ,Ragi,20603,49286
Karnataka,MYSORE,2005,Rabi       ,Rice,35,78
Karnataka,MYSORE,2005,Summer     ,Dry chillies,228,1178
Karnataka,MYSORE,2005,Summer     ,Jowar,412,587
Karnataka,MYSORE,2005,Summer     ,Ragi,2114,4617
Karnataka,MYSORE,2005,Summer     ,Rice,21147,64086
Karnataka,MYSORE,2005,Whole Year ,Banana,2337,44669
Karnataka,MYSORE,2005,Whole Year ,Coconut ,13158,35145
Karnataka,MYSORE,2005,Whole Year ,Coriander,25,2
Karnataka,MYSORE,2005,Whole Year ,Dry ginger,135,1763
Karnataka,MYSORE,2005,Whole Year ,Sugarcane,8744,988509
Karnataka,MYSORE,2005,Whole Year ,Turmeric,535,2588
Karnataka,MYSORE,2006,Kharif     ,Groundnut,9204,3747
Karnataka,MYSORE,2006,Kharif     ,Jowar,14845,21862
Karnataka,MYSORE,2006,Kharif     ,Ragi,48661,78258
Karnataka,MYSORE,2006,Kharif     ,Rice,100912,276379
Karnataka,MYSORE,2006,Kharif     ,Soyabean,23,17
Karnataka,MYSORE,2006,Rabi       ,Groundnut,172,131
Karnataka,MYSORE,2006,Rabi       ,Jowar,430,218
Karnataka,MYSORE,2006,Rabi       ,Ragi,18181,24358
Karnataka,MYSORE,2006,Rabi       ,Rice,202,465
Karnataka,MYSORE,2006,Summer     ,Jowar,10,15
Karnataka,MYSORE,2006,Summer     ,Ragi,739,1406
Karnataka,MYSORE,2006,Summer     ,Rice,13280,40624
Karnataka,MYSORE,2006,Whole Year ,Banana,2027,44570
Karnataka,MYSORE,2006,Whole Year ,Coconut ,18462,49312
Karnataka,MYSORE,2006,Whole Year ,Coriander,42,4
Karnataka,MYSORE,2006,Whole Year ,Dry chillies,1077,2513
Karnataka,MYSORE,2006,Whole Year ,Dry ginger,1080,14103
Karnataka,MYSORE,2006,Whole Year ,Onion,5,28
Karnataka,MYSORE,2006,Whole Year ,Potato,186,1190
Karnataka,MYSORE,2006,Whole Year ,Sugarcane,11178,1592865
Karnataka,MYSORE,2006,Whole Year ,Turmeric,665,3272
Karnataka,MYSORE,2007,Kharif     ,Dry chillies,530,477
Karnataka,MYSORE,2007,Kharif     ,Groundnut,9744,6569
Karnataka,MYSORE,2007,Kharif     ,Jowar,11724,13363
Karnataka,MYSORE,2007,Kharif     ,Onion,7,42
Karnataka,MYSORE,2007,Kharif     ,Potato,190,627
Karnataka,MYSORE,2007,Kharif     ,Ragi,64082,108905
Karnataka,MYSORE,2007,Kharif     ,Rice,105745,315901
Karnataka,MYSORE,2007,Kharif     ,Soyabean,52,42
Karnataka,MYSORE,2007,Rabi       ,Dry chillies,197,344
Karnataka,MYSORE,2007,Rabi       ,Groundnut,271,238
Karnataka,MYSORE,2007,Rabi       ,Jowar,179,82
Karnataka,MYSORE,2007,Rabi       ,Ragi,15858,31549
Karnataka,MYSORE,2007,Rabi       ,Rice,200,435
Karnataka,MYSORE,2007,Summer     ,Dry chillies,423,1432
Karnataka,MYSORE,2007,Summer     ,Jowar,15,29
Karnataka,MYSORE,2007,Summer     ,Ragi,660,1235
Karnataka,MYSORE,2007,Summer     ,Rice,16841,53740
Karnataka,MYSORE,2007,Whole Year ,Banana,2863,67366
Karnataka,MYSORE,2007,Whole Year ,Coconut ,22122,112636
Karnataka,MYSORE,2007,Whole Year ,Coriander,26,9
Karnataka,MYSORE,2007,Whole Year ,Dry ginger,999,20502
Karnataka,MYSORE,2007,Whole Year ,Sugarcane,10002,1178236
Karnataka,MYSORE,2007,Whole Year ,Turmeric,677,3905
Karnataka,MYSORE,2008,Kharif     ,Dry chillies,629,584
Karnataka,MYSORE,2008,Kharif     ,Groundnut,3761,2744
Karnataka,MYSORE,2008,Kharif     ,Jowar,11519,10598
Karnataka,MYSORE,2008,Kharif     ,Onion,7,36
Karnataka,MYSORE,2008,Kharif     ,Potato,116,220
Karnataka,MYSORE,2008,Kharif     ,Ragi,52888,103766
